scaffold position Cposition windSize exonL exonP geneN
Herato1903 425000.0 4217965.0 27782 1583 0.0569793391405 1
Herato1904 25000.0 4256857.0 50000 2987 0.05974 1
Herato1904 75000.0 4306857.0 50000 2142 0.04284 1
Herato1904 125000.0 4356857.0 50000 95 0.0019 0
Herato1904 175000.0 4406857.0 50000 258 0.00516 0
Herato1904 225000.0 4456857.0 50000 0 0 0
Herato1904 275000.0 4506857.0 50000 0 0.0 1
Herato1904 325000.0 4556857.0 50000 2068 0.04136 2
Herato1904 375000.0 4606857.0 50000 13472 0.26944 6
Herato1904 425000.0 4656857.0 50000 8451 0.16902 4
Herato1904 475000.0 4706857.0 50000 10127 0.20254 3
Herato1904 525000.0 4756857.0 50000 1578 0.03156 2
Herato1904 575000.0 4806857.0 50000 658 0.01316 0
Herato1904 625000.0 4856857.0 50000 1903 0.03806 1
Herato1904 675000.0 4906857.0 50000 0 0.0 1
Herato1904 725000.0 4956857.0 50000 1483 0.02966 2
Herato1904 775000.0 5006857.0 50000 1352 0.02704 1
Herato1904 825000.0 5056857.0 50000 4330 0.0866 2
Herato1904 875000.0 5106857.0 50000 609 0.01218 1
Herato1904 925000.0 5156857.0 50000 1040 0.0208 0
Herato1904 975000.0 5206857.0 50000 9535 0.1907 5
Herato1904 1025000.0 5256857.0 50000 0 0 0
Herato1904 1075000.0 5306857.0 50000 11492 0.22984 7
Herato1904 1125000.0 5356857.0 50000 3439 0.06878 1
Herato1904 1175000.0 5406857.0 50000 425 0.0085 0
Herato1904 1225000.0 5456857.0 50000 0 0 0
Herato1904 1275000.0 5506857.0 50000 1840 0.0368 1
Herato1904 1325000.0 5556857.0 50000 3583 0.07166 4
Herato1904 1375000.0 5606857.0 50000 8547 0.17094 3
Herato1904 1425000.0 5656857.0 50000 2060 0.0412 1
Herato1904 1475000.0 5706857.0 50000 1238 0.02476 2
Herato1904 1525000.0 5756857.0 50000 10506 0.21012 5
Herato1904 1575000.0 5806857.0 50000 5449 0.10898 1
Herato1904 1625000.0 5856857.0 50000 4733 0.09466 1
Herato1904 1675000.0 5906857.0 50000 8479 0.16958 3
Herato1904 1725000.0 5956857.0 50000 2494 0.04988 1
Herato1904 1775000.0 6006857.0 50000 2810 0.0562 1
Herato1904 1825000.0 6056857.0 50000 4652 0.09304 5
Herato1904 1875000.0 6106857.0 50000 3539 0.07078 2
Herato1904 1925000.0 6156857.0 50000 4463 0.08926 1
Herato1904 1975000.0 6206857.0 50000 3110 0.0622 1
Herato1904 2025000.0 6256857.0 50000 760 0.0152 0
Herato1904 2075000.0 6306857.0 50000 1831 0.03662 1
Herato1904 2125000.0 6356857.0 50000 201 0.00402 1
Herato1904 2175000.0 6406857.0 50000 4741 0.09482 2
Herato1904 2225000.0 6456857.0 50000 1070 0.0214 1
Herato1904 2275000.0 6506857.0 50000 1017 0.02034 0
Herato1904 2325000.0 6556857.0 50000 5672 0.11344 2
Herato1904 2375000.0 6606857.0 50000 5003 0.10006 3
Herato1904 2425000.0 6656857.0 50000 5426 0.10852 3
Herato1904 2475000.0 6706857.0 50000 1564 0.03128 0
Herato1904 2525000.0 6756857.0 50000 559 0.01118 0
Herato1904 2575000.0 6806857.0 50000 0 0 0
Herato1904 2625000.0 6856857.0 50000 0 0 0
Herato1904 2675000.0 6906857.0 50000 0 0 0
Herato1904 2725000.0 6956857.0 50000 5326 0.10652 3
Herato1904 2775000.0 7006857.0 50000 5136 0.10272 2
Herato1904 2825000.0 7056857.0 50000 0 0 0
Herato1904 2875000.0 7106857.0 50000 6862 0.13724 3
Herato1904 2925000.0 7156857.0 50000 8356 0.16712 5
Herato1904 2975000.0 7206857.0 50000 8159 0.16318 3
Herato1904 3025000.0 7256857.0 50000 4078 0.08156 2
Herato1904 3075000.0 7306857.0 50000 4526 0.09052 3
Herato1904 3125000.0 7356857.0 50000 5382 0.10764 2
Herato1904 3175000.0 7406857.0 50000 5534 0.11068 2
Herato1904 3225000.0 7456857.0 50000 11190 0.2238 5
Herato1904 3275000.0 7506857.0 50000 822 0.01644 1
Herato1904 3325000.0 7556857.0 50000 0 0 0
Herato1904 3375000.0 7606857.0 50000 0 0 0
Herato1904 3425000.0 7656857.0 50000 4512 0.09024 3
Herato1904 3475000.0 7706857.0 50000 1063 0.02126 2
Herato1904 3525000.0 7756857.0 50000 1279 0.02558 2
Herato1904 3575000.0 7806857.0 50000 306 0.00612 1
Herato1904 3625000.0 7856857.0 50000 0 0 0
Herato1904 3675000.0 7906857.0 50000 0 0 0
Herato1904 3725000.0 7956857.0 50000 644 0.01288 2
Herato1904 3775000.0 8006857.0 50000 0 0 0
Herato1904 3825000.0 8056857.0 50000 1769 0.03538 1
Herato1904 3875000.0 8106857.0 50000 10644 0.21288 7
Herato1904 3925000.0 8156857.0 50000 5651 0.11302 4
Herato1904 3975000.0 8206857.0 50000 1013 0.02026 0
Herato1904 4025000.0 8256857.0 50000 5771 0.11542 2
Herato1904 4075000.0 8306857.0 50000 3236 0.06472 1
Herato1904 4125000.0 8356857.0 50000 3753 0.07506 2
Herato1904 4175000.0 8406857.0 50000 3591 0.07182 1
Herato1904 4225000.0 8456857.0 50000 6128 0.12256 1
Herato1904 4275000.0 8506857.0 50000 12039 0.24078 3
Herato1904 4325000.0 8556857.0 50000 8392 0.16784 2
Herato1904 4375000.0 8606857.0 50000 1279 0.02558 1
Herato1904 4425000.0 8656857.0 50000 0 0 0
Herato1904 4475000.0 8706857.0 50000 0 0 0
Herato1904 4525000.0 8756857.0 50000 536 0.01072 2
Herato1904 4575000.0 8806857.0 50000 4845 0.0969 1
Herato1904 4625000.0 8856857.0 50000 483 0.00966 0
Herato1904 4675000.0 8906857.0 50000 9655 0.1931 7
Herato1904 4725000.0 8956857.0 50000 1903 0.03806 3
Herato1904 4775000.0 9006857.0 50000 122 0.00244 0
Herato1904 4825000.0 9056857.0 50000 234 0.00468 1
Herato1904 4875000.0 9106857.0 50000 2134 0.04268 2
Herato1904 4925000.0 9156857.0 50000 2342 0.04684 1
Herato1904 4975000.0 9206857.0 50000 4151 0.08302 2
Herato1904 5025000.0 9256857.0 50000 1359 0.02718 0
Herato1904 5075000.0 9306857.0 50000 0 0.0 1
Herato1904 5125000.0 9356857.0 50000 0 0 0
Herato1904 5175000.0 9406857.0 50000 3988 0.07976 5
Herato1904 5225000.0 9456857.0 50000 9198 0.18396 7
Herato1904 5275000.0 9506857.0 50000 8966 0.17932 2
Herato1904 5325000.0 9556857.0 50000 5631 0.11262 4
Herato1904 5375000.0 9606857.0 50000 8667 0.17334 6
Herato1904 5425000.0 9656857.0 50000 3161 0.06322 2
Herato1904 5475000.0 9706857.0 50000 2602 0.05204 1
Herato1904 5525000.0 9756857.0 50000 3888 0.07776 3
Herato1904 5575000.0 9806857.0 50000 4929 0.09858 3
Herato1904 5625000.0 9856857.0 50000 1902 0.03804 0
Herato1904 5675000.0 9906857.0 50000 7760 0.1552 3
Herato1904 5725000.0 9956857.0 50000 1756 0.03512 1
Herato1904 5775000.0 10006857.0 50000 0 0 0
Herato1904 5825000.0 10056857.0 50000 0 0 0
Herato1904 5875000.0 10106857.0 50000 0 0.0 1
Herato1904 5925000.0 10156857.0 50000 11075 0.2215 2
Herato1904 5975000.0 10206857.0 50000 6756 0.13512 3
Herato1904 6025000.0 10256857.0 50000 3901 0.07802 3
Herato1904 6075000.0 10306857.0 50000 3266 0.06532 1
Herato1904 6125000.0 10356857.0 50000 4036 0.08072 2
Herato1904 6175000.0 10406857.0 50000 3254 0.06508 3
Herato1904 6225000.0 10456857.0 50000 913 0.01826 1
Herato1904 6275000.0 10506857.0 50000 6345 0.1269 3
Herato1904 6325000.0 10556857.0 50000 17950 0.359 4
Herato1904 6375000.0 10606857.0 50000 5098 0.10196 1
Herato1904 6425000.0 10656857.0 50000 6359 0.12718 2
Herato1904 6475000.0 10706857.0 50000 1155 0.0231 1
Herato1904 6525000.0 10756857.0 50000 21228 0.42456 0
Herato1904 6575000.0 10806857.0 50000 23368 0.46736 1
Herato1904 6625000.0 10856857.0 50000 12668 0.25336 2
Herato1904 6675000.0 10906857.0 50000 9142 0.18284 1
Herato1904 6725000.0 10956857.0 50000 1931 0.03862 1
Herato1904 6775000.0 11006857.0 50000 2413 0.04826 1
Herato1904 6825000.0 11056857.0 50000 4114 0.08228 1
Herato1904 6875000.0 11106857.0 50000 4524 0.09048 3
Herato1904 6925000.0 11156857.0 50000 2828 0.05656 3
Herato1904 6975000.0 11206857.0 50000 5224 0.10448 3
Herato1904 7025000.0 11256857.0 50000 6223 0.12446 4
Herato1904 7075000.0 11306857.0 50000 5257 0.10514 2
Herato1904 7125000.0 11356857.0 50000 0 0 0
Herato1904 7175000.0 11406857.0 50000 482 0.00964 2
Herato1904 7225000.0 11456857.0 50000 1047 0.02094 1
Herato1904 7275000.0 11506857.0 50000 444 0.00888 0
Herato1904 7325000.0 11556857.0 50000 0 0 0
Herato1904 7375000.0 11606857.0 50000 0 0 0
Herato1904 7425000.0 11656857.0 50000 0 0 0
Herato1904 7475000.0 11706857.0 50000 0 0 0
Herato1904 7525000.0 11756857.0 50000 668 0.01336 2
Herato1904 7575000.0 11806857.0 50000 2357 0.04714 0
Herato1904 7625000.0 11856857.0 50000 2120 0.0424 1
Herato1904 7675000.0 11906857.0 50000 839 0.01678 1
Herato1904 7725000.0 11956857.0 50000 1119 0.02238 0
Herato1904 7775000.0 12006857.0 50000 4400 0.088 2
Herato1904 7825000.0 12056857.0 50000 2963 0.05926 1
Herato1904 7875000.0 12106857.0 50000 0 0 0
Herato1904 7925000.0 12156857.0 50000 1446 0.02892 1
Herato1904 7975000.0 12206857.0 50000 0 0 0
Herato1904 8025000.0 12256857.0 50000 1901 0.03802 2
Herato1904 8075000.0 12306857.0 50000 1172 0.02344 0
Herato1904 8125000.0 12356857.0 50000 0 0 0
Herato1904 8175000.0 12406857.0 50000 699 0.01398 2
Herato1904 8225000.0 12456857.0 50000 0 0 0
Herato1904 8275000.0 12506857.0 50000 484 0.00968 1
Herato1904 8325000.0 12556857.0 50000 306 0.00612 0
Herato1904 8375000.0 12596710.0 29706 1745 0.0587423416145 0
Herato1905 25000.0 12636564.0 50000 18577 0.37154 6
Herato1905 75000.0 12686564.0 50000 5224 0.10448 2
Herato1905 125000.0 12736564.0 50000 4152 0.08304 2
Herato1905 175000.0 12786564.0 50000 3355 0.0671 1
Herato1905 225000.0 12836564.0 50000 729 0.01458 1
Herato1905 275000.0 12886564.0 50000 2544 0.05088 1
Herato1906 25000.0 12967689.0 50000 0 0.0 0
Herato1906 75000.0 13017689.0 50000 1634 0.03268 2
Herato1906 125000.0 13067689.0 50000 2537 0.05074 2
Herato1906 175000.0 13117689.0 50000 5676 0.11352 3
Herato1906 225000.0 13167689.0 50000 7330 0.1466 4
Herato1906 275000.0 13217689.0 50000 1371 0.02742 1
Herato1906 325000.0 13267689.0 50000 3364 0.06728 3
Herato1906 375000.0 13317689.0 50000 2108 0.04216 1
Herato1906 425000.0 13367689.0 50000 0 0 0
Herato1906 475000.0 13417689.0 50000 632 0.01264 1
Herato1906 525000.0 13467689.0 50000 2150 0.043 2
Herato1906 575000.0 13517689.0 50000 623 0.01246 1
Herato1906 625000.0 13567689.0 50000 0 0 0
Herato1906 675000.0 13617689.0 50000 2003 0.04006 1
Herato1906 725000.0 13667689.0 50000 7641 0.15282 4
Herato1906 775000.0 13717689.0 50000 0 0 0
Herato1906 825000.0 13767689.0 50000 5718 0.11436 1
Herato1906 875000.0 13817689.0 50000 99 0.00198 0
Herato1906 925000.0 13867689.0 50000 206 0.00412 0
Herato1906 975000.0 13917689.0 50000 1273 0.02546 1
Herato1906 1025000.0 13967689.0 50000 1302 0.02604 1
Herato1906 1075000.0 14017689.0 50000 541 0.01082 0
Herato1906 1125000.0 14067689.0 50000 1500 0.03 0
Herato1906 1175000.0 14117689.0 50000 9494 0.18988 3
Herato1906 1225000.0 14167689.0 50000 767 0.01534 1
Herato1906 1275000.0 14217689.0 50000 953 0.01906 0
Herato1906 1325000.0 14267689.0 50000 5655 0.1131 3
Herato1906 1375000.0 14317689.0 50000 6016 0.12032 3
Herato1906 1425000.0 14367398.5 49419 1940 0.039256156539 2
Herato1907 25000.0 14417109.0 50000 1859 0.03718 2
Herato1907 75000.0 14452380.0 20542 662 0.0322266575796 1
Herato1908 25000.0 14487652.0 50000 2331 0.04662 4
Herato1908 75000.0 14537652.0 50000 2745 0.0549 3
Herato1908 125000.0 14587652.0 50000 4034 0.08068 1
Herato1908 175000.0 14637652.0 50000 10870 0.2174 3
Herato1908 225000.0 14687652.0 50000 11321 0.22642 3
Herato1908 275000.0 14737652.0 50000 7489 0.14978 3
Herato1908 325000.0 14787652.0 50000 298 0.00596 0
Herato1908 375000.0 14837652.0 50000 1684 0.03368 1
Herato1908 425000.0 14887652.0 50000 1356 0.02712 0
Herato1908 475000.0 14937652.0 50000 2434 0.04868 1
Herato1908 525000.0 14987652.0 50000 10019 0.20038 4
Herato1908 575000.0 15037652.0 50000 7171 0.14342 4
Herato1908 625000.0 15087652.0 50000 5199 0.10398 3
Herato1908 675000.0 15137652.0 50000 1073 0.02146 0
Herato1908 725000.0 15187652.0 50000 0 0 0
Herato1908 775000.0 15237652.0 50000 567 0.01134 3
Herato1908 825000.0 15287652.0 50000 0 0 0
Herato1908 875000.0 15337652.0 50000 0 0 0
Herato1908 925000.0 15387652.0 50000 1852 0.03704 1
Herato1908 975000.0 15437652.0 50000 1384 0.02768 2
Herato1908 1025000.0 15487652.0 50000 638 0.01276 0
Herato1908 1075000.0 15537652.0 50000 1693 0.03386 2
Herato1908 1125000.0 15587652.0 50000 16768 0.33536 3
Herato1908 1175000.0 15637652.0 50000 7548 0.15096 3
Herato1908 1225000.0 15687652.0 50000 12625 0.2525 2
Herato1908 1275000.0 15737652.0 50000 1143 0.02286 0
Herato1908 1325000.0 15787652.0 50000 10371 0.20742 6
Herato1908 1375000.0 15837652.0 50000 404 0.00808 0
Herato1908 1425000.0 15887652.0 50000 3111 0.06222 1
Herato1908 1475000.0 15937652.0 50000 2322 0.04644 1
Herato1908 1525000.0 15987652.0 50000 655 0.0131 0
Herato1908 1575000.0 16037652.0 50000 14466 0.28932 6
Herato1908 1625000.0 16087652.0 50000 11743 0.23486 3
Herato1908 1675000.0 16137652.0 50000 11046 0.22092 1
Herato1908 1725000.0 16187652.0 50000 4333 0.08666 5
Herato1908 1775000.0 16237652.0 50000 10588 0.21176 3
Herato1908 1825000.0 16287652.0 50000 1682 0.03364 0
Herato1908 1875000.0 16337652.0 50000 235 0.0047 1
Herato1908 1925000.0 16387652.0 50000 1206 0.02412 2
Herato1908 1975000.0 16437652.0 50000 2717 0.05434 1
Herato1908 2025000.0 16487652.0 50000 467 0.00934 0
Herato1908 2075000.0 16537652.0 50000 8751 0.17502 5
Herato1908 2125000.0 16587652.0 50000 6322 0.12644 2
Herato1908 2175000.0 16637652.0 50000 1406 0.02812 2
Herato1908 2225000.0 16687652.0 50000 14307 0.28614 3
Herato1908 2275000.0 16737652.0 50000 928 0.01856 0
Herato1908 2325000.0 16787652.0 50000 6094 0.12188 4
Herato1908 2375000.0 16837652.0 50000 7354 0.14708 3
Herato1908 2425000.0 16887652.0 50000 13058 0.26116 7
Herato1908 2475000.0 16937652.0 50000 9457 0.18914 5
Herato1908 2525000.0 16987652.0 50000 7816 0.15632 5
Herato1908 2575000.0 17037652.0 50000 189 0.00378 0
Herato1908 2625000.0 17087652.0 50000 0 0.0 1
Herato1908 2675000.0 17137652.0 50000 0 0 0
Herato1908 2725000.0 17187652.0 50000 634 0.01268 1
Herato1909 25000.0 17232543.0 26384 0 0.0 1
Herato1910 25000.0 17270736.0 50000 873 0.01746 5
Herato1910 75000.0 17320736.0 50000 8598 0.17196 3
Herato1910 125000.0 17370736.0 50000 17682 0.35364 8
Herato1910 175000.0 17420736.0 50000 10299 0.20598 5
Herato1910 225000.0 17470736.0 50000 15053 0.30106 7
Herato1910 275000.0 17520736.0 50000 18637 0.37274 7
Herato1910 325000.0 17570736.0 50000 2537 0.05074 1
Herato1910 375000.0 17620736.0 50000 7879 0.15758 5
Herato1910 425000.0 17670736.0 50000 3156 0.06312 1
Herato1910 475000.0 17720736.0 50000 4130 0.0826 3
Herato1910 525000.0 17770736.0 50000 9843 0.19686 4
Herato1910 575000.0 17820736.0 50000 4737 0.09474 3
Herato1910 625000.0 17870736.0 50000 1727 0.03454 2
Herato1910 675000.0 17920736.0 50000 2004 0.04008 0
Herato1910 725000.0 17970736.0 50000 3406 0.06812 1
Herato1910 775000.0 18020736.0 50000 8625 0.1725 6
Herato1910 825000.0 18070736.0 50000 3835 0.0767 1
Herato1910 875000.0 18120736.0 50000 10577 0.21154 4
Herato1910 925000.0 18170736.0 50000 7284 0.14568 4
Herato1910 975000.0 18220736.0 50000 9661 0.19322 2
Herato1910 1025000.0 18270736.0 50000 4756 0.09512 2
Herato1910 1075000.0 18320736.0 50000 7900 0.158 3
Herato1910 1125000.0 18370736.0 50000 6704 0.13408 4
Herato1910 1175000.0 18420736.0 50000 1719 0.03438 2
Herato1910 1225000.0 18470736.0 50000 9417 0.18834 5
Herato1910 1275000.0 18520736.0 50000 11401 0.22802 9
Herato1910 1325000.0 18570736.0 50000 4582 0.09164 3
Herato1910 1375000.0 18620736.0 50000 4400 0.088 2
Herato1910 1425000.0 18670736.0 50000 767 0.01534 1
Herato1910 1475000.0 18720736.0 50000 5896 0.11792 3
Herato1910 1525000.0 18770736.0 50000 2536 0.05072 2
Herato1910 1575000.0 18820736.0 50000 184 0.00368 0
Herato1910 1625000.0 18870736.0 50000 1170 0.0234 1
Herato1910 1675000.0 18920736.0 50000 2447 0.04894 3
Herato1910 1725000.0 18970736.0 50000 8121 0.16242 4
Herato1910 1775000.0 19020736.0 50000 0 0 0
Herato1910 1825000.0 19070736.0 50000 330 0.0066 1
Herato1910 1875000.0 19120736.0 50000 0 0 0
Herato1910 1925000.0 19170736.0 50000 432 0.00864 0
Herato1910 1975000.0 19220736.0 50000 3909 0.07818 3
Herato1910 2025000.0 19270736.0 50000 5559 0.11118 5
Herato1910 2075000.0 19320736.0 50000 6142 0.12284 2
Herato1910 2125000.0 19370736.0 50000 7586 0.15172 4
Herato1910 2175000.0 19420736.0 50000 0 0 0
Herato1910 2225000.0 19470736.0 50000 3435 0.0687 2
Herato1910 2275000.0 19520736.0 50000 1655 0.0331 1
Herato1910 2325000.0 19570736.0 50000 741 0.01482 1
Herato1910 2375000.0 19620736.0 50000 830 0.0166 0
Herato1910 2425000.0 19670736.0 50000 3264 0.06528 2
Herato1910 2475000.0 19720736.0 50000 1025 0.0205 0
Herato1910 2525000.0 19770736.0 50000 1948 0.03896 1
Herato1910 2575000.0 19820736.0 50000 5126 0.10252 2
Herato1910 2625000.0 19870736.0 50000 10693 0.21386 3
Herato1910 2675000.0 19920736.0 50000 4089 0.08178 3
Herato1910 2725000.0 19970736.0 50000 270 0.0054 0
Herato1910 2775000.0 20020736.0 50000 2375 0.0475 0
Herato1910 2825000.0 20070736.0 50000 9603 0.19206 4
Herato1910 2875000.0 20120736.0 50000 2196 0.04392 2
Herato1910 2925000.0 20170736.0 50000 4571 0.09142 3
Herato1910 2975000.0 20220736.0 50000 2066 0.04132 0
Herato1910 3025000.0 20270736.0 50000 301 0.00602 1
Herato1910 3075000.0 20320736.0 50000 3004 0.06008 2
Herato1910 3125000.0 20370736.0 50000 1285 0.0257 1
Herato1910 3175000.0 20420736.0 50000 1072 0.02144 1
Herato1910 3225000.0 20470736.0 50000 365 0.0073 1
Herato1910 3275000.0 20520736.0 50000 0 0 0
Herato1910 3325000.0 20570736.0 50000 341 0.00682 0
Herato1910 3375000.0 20620736.0 50000 0 0 0
Herato1910 3425000.0 20670736.0 50000 478 0.00956 1
Herato1910 3475000.0 20720736.0 50000 162 0.00324 0
Herato1910 3525000.0 20770736.0 50000 3388 0.06776 0
Herato1910 3575000.0 20820736.0 50000 2173 0.04346 2
Herato1910 3625000.0 20870736.0 50000 7846 0.15692 4
Herato1910 3675000.0 20920736.0 50000 7996 0.15992 3
Herato1910 3725000.0 20970736.0 50000 10112 0.20224 4
Herato1910 3775000.0 21020736.0 50000 5292 0.10584 2
Herato1910 3825000.0 21070736.0 50000 586 0.01172 1
Herato1910 3875000.0 21120736.0 50000 0 0 0
Herato1910 3925000.0 21170736.0 50000 773 0.01546 1
Herato1910 3975000.0 21220736.0 50000 0 0 0
Herato1910 4025000.0 21270736.0 50000 0 0 0
Herato1910 4075000.0 21320736.0 50000 0 0 0
Herato1910 4125000.0 21370736.0 50000 1192 0.02384 1
Herato1910 4175000.0 21420736.0 50000 0 0 0
Herato1910 4225000.0 21470736.0 50000 0 0 0
Herato1910 4275000.0 21520736.0 50000 820 0.0164 1
Herato1910 4325000.0 21570736.0 50000 0 0 0
Herato1910 4375000.0 21620736.0 50000 0 0.0 1
Herato1910 4425000.0 21670736.0 50000 0 0 0
Herato1910 4475000.0 21720736.0 50000 0 0 0
Herato1910 4525000.0 21770736.0 50000 4021 0.08042 5
Herato1910 4575000.0 21820736.0 50000 695 0.0139 2
Herato1910 4625000.0 21870736.0 50000 0 0 0
Herato1910 4675000.0 21920736.0 50000 0 0 0
Herato1910 4725000.0 21970736.0 50000 0 0 0
Herato1910 4775000.0 22020736.0 50000 0 0.0 1
Herato1910 4825000.0 22070736.0 50000 0 0.0 1
Herato1910 4875000.0 22120736.0 50000 1552 0.03104 4
Herato1910 4925000.0 22170736.0 50000 0 0 0
Herato1910 4975000.0 22220736.0 50000 0 0 0
Herato1910 5025000.0 22270736.0 50000 859 0.01718 2
Herato1910 5075000.0 22320736.0 50000 411 0.00822 0
Herato1910 5125000.0 22370736.0 50000 3252 0.06504 1
Herato1910 5175000.0 22420736.0 50000 3636 0.07272 3
Herato1910 5225000.0 22470736.0 50000 8396 0.16792 2
Herato1910 5275000.0 22520736.0 50000 12527 0.25054 3
Herato1910 5325000.0 22570736.0 50000 6158 0.12316 7
Herato1910 5375000.0 22620736.0 50000 9092 0.18184 4
Herato1910 5425000.0 22670736.0 50000 5925 0.1185 4
Herato1910 5475000.0 22720736.0 50000 8883 0.17766 5
Herato1910 5525000.0 22770736.0 50000 10209 0.20418 4
Herato1910 5575000.0 22811622.5 31773 4292 0.135083246782 3
Herato2001 25000.0 25000.0 50000 2961 0.05922 3
Herato2001 75000.0 75000.0 50000 3266 0.06532 3
Herato2001 125000.0 125000.0 50000 949 0.01898 2
Herato2001 175000.0 175000.0 50000 517 0.01034 0
Herato2001 225000.0 225000.0 50000 0 0 0
Herato2001 275000.0 275000.0 50000 1276 0.02552 1
Herato2001 325000.0 325000.0 50000 26 0.00052 0
Herato2001 375000.0 375000.0 50000 1669 0.03338 2
Herato2001 425000.0 425000.0 50000 706 0.01412 0
Herato2001 475000.0 475000.0 50000 508 0.01016 3
Herato2001 525000.0 525000.0 50000 1386 0.02772 0
Herato2001 575000.0 575000.0 50000 6486 0.12972 3
Herato2001 625000.0 625000.0 50000 2740 0.0548 1
Herato2001 675000.0 675000.0 50000 78 0.00156 0
Herato2001 725000.0 725000.0 50000 0 0 0
Herato2001 775000.0 775000.0 50000 0 0 0
Herato2001 825000.0 825000.0 50000 0 0 0
Herato2001 875000.0 875000.0 50000 0 0 0
Herato2001 925000.0 925000.0 50000 124 0.00248 1
Herato2001 975000.0 975000.0 50000 7859 0.15718 0
Herato2001 1025000.0 1025000.0 50000 0 0 0
Herato2001 1075000.0 1075000.0 50000 0 0 0
Herato2001 1125000.0 1125000.0 50000 1000 0.02 1
Herato2001 1175000.0 1175000.0 50000 0 0.0 1
Herato2001 1225000.0 1225000.0 50000 1346 0.02692 2
Herato2001 1275000.0 1275000.0 50000 4027 0.08054 0
Herato2001 1325000.0 1325000.0 50000 391 0.00782 0
Herato2001 1375000.0 1375000.0 50000 6276 0.12552 4
Herato2001 1425000.0 1425000.0 50000 3256 0.06512 1
Herato2001 1475000.0 1475000.0 50000 6560 0.1312 1
Herato2001 1525000.0 1525000.0 50000 442 0.00884 0
Herato2001 1575000.0 1575000.0 50000 4457 0.08914 1
Herato2001 1625000.0 1625000.0 50000 4700 0.094 3
Herato2001 1675000.0 1675000.0 50000 12611 0.25222 3
Herato2001 1725000.0 1725000.0 50000 253 0.00506 0
Herato2001 1775000.0 1775000.0 50000 370 0.0074 1
Herato2001 1825000.0 1825000.0 50000 136 0.00272 1
Herato2001 1875000.0 1875000.0 50000 0 0 0
Herato2001 1925000.0 1925000.0 50000 2939 0.05878 2
Herato2001 1975000.0 1975000.0 50000 4275 0.0855 4
Herato2001 2025000.0 2025000.0 50000 3144 0.06288 1
Herato2001 2075000.0 2075000.0 50000 10964 0.21928 3
Herato2001 2125000.0 2125000.0 50000 8551 0.17102 4
Herato2001 2175000.0 2175000.0 50000 16404 0.32808 5
Herato2001 2225000.0 2225000.0 50000 7005 0.1401 4
Herato2001 2275000.0 2275000.0 50000 45 0.0009 0
Herato2001 2325000.0 2325000.0 50000 0 0 0
Herato2001 2375000.0 2375000.0 50000 5553 0.11106 4
Herato2001 2425000.0 2425000.0 50000 3378 0.06756 0
Herato2001 2475000.0 2475000.0 50000 7015 0.1403 4
Herato2001 2525000.0 2525000.0 50000 6429 0.12858 5
Herato2001 2575000.0 2575000.0 50000 12586 0.25172 3
Herato2001 2625000.0 2625000.0 50000 5591 0.11182 4
Herato2001 2675000.0 2675000.0 50000 3066 0.06132 1
Herato2001 2725000.0 2725000.0 50000 305 0.0061 1
Herato2001 2775000.0 2775000.0 50000 680 0.0136 0
Herato2001 2825000.0 2825000.0 50000 0 0 0
Herato2001 2875000.0 2875000.0 50000 0 0 0
Herato2001 2925000.0 2925000.0 50000 0 0 0
Herato2001 2975000.0 2975000.0 50000 138 0.00276 1
Herato2001 3025000.0 3025000.0 50000 837 0.01674 1
Herato2001 3075000.0 3075000.0 50000 3840 0.0768 2
Herato2001 3125000.0 3125000.0 50000 7676 0.15352 2
Herato2001 3175000.0 3175000.0 50000 3069 0.06138 2
Herato2001 3225000.0 3225000.0 50000 506 0.01012 1
Herato2001 3275000.0 3275000.0 50000 3358 0.06716 1
Herato2001 3325000.0 3325000.0 50000 4677 0.09354 2
Herato2001 3375000.0 3375000.0 50000 9084 0.18168 6
Herato2001 3425000.0 3425000.0 50000 1181 0.02362 0
Herato2001 3475000.0 3475000.0 50000 953 0.01906 2
Herato2001 3525000.0 3525000.0 50000 8535 0.1707 2
Herato2001 3575000.0 3575000.0 50000 6004 0.12008 5
Herato2001 3625000.0 3625000.0 50000 7670 0.1534 4
Herato2001 3675000.0 3675000.0 50000 9053 0.18106 3
Herato2001 3725000.0 3725000.0 50000 12454 0.24908 6
Herato2001 3775000.0 3775000.0 50000 15577 0.31154 6
Herato2001 3825000.0 3825000.0 50000 3448 0.06896 1
Herato2001 3875000.0 3875000.0 50000 588 0.01176 1
Herato2001 3925000.0 3925000.0 50000 475 0.0095 1
Herato2001 3975000.0 3975000.0 50000 1353 0.02706 0
Herato2001 4025000.0 4025000.0 50000 3247 0.06494 2
Herato2001 4075000.0 4075000.0 50000 0 0 0
Herato2001 4125000.0 4125000.0 50000 0 0 0
Herato2001 4175000.0 4175000.0 50000 1298 0.02596 1
Herato2001 4225000.0 4225000.0 50000 911 0.01822 1
Herato2001 4275000.0 4275000.0 50000 3658 0.07316 2
Herato2001 4325000.0 4325000.0 50000 5151 0.10302 3
Herato2001 4375000.0 4375000.0 50000 6022 0.12044 3
Herato2001 4425000.0 4425000.0 50000 12597 0.25194 2
Herato2001 4475000.0 4475000.0 50000 9433 0.18866 5
Herato2001 4525000.0 4525000.0 50000 4725 0.0945 3
Herato2001 4575000.0 4575000.0 50000 6947 0.13894 3
